novdescription,class,violationstatus,bbl
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)          1st RISER  FROM NORTH AT EAST WALL IN THE BATHROOM  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION  27-2005 ADM CODE  PAINT METAL IN ACCORDANCE WITH DEPT. REGULATION THE           1st RISER  FROM NORTH AT EAST WALL IN THE PRIVATE HALLWAY  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",A,Close,1016880044
"SECTION  27-2005 ADM CODE  PAINT METAL IN ACCORDANCE WITH DEPT. REGULATION THE           1st RISER  FROM NORTH AT EAST WALL IN THE BATHROOM  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",A,Close,1016880044
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT  CEILING WALLS 5 STY WEST APT 15 ALL ROOMS. , SECTION '' ''",A,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           EAST WALL IN THE KITCHEN  LOCATED AT APT 8, 3rd STORY, 2nd APARTMENT FROM EAST AT SOUTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           EAST WALL IN THE BATHROOM  LOCATED AT APT 8, 3rd STORY, 2nd APARTMENT FROM EAST AT SOUTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           EAST WALL,         WEST WALL,         1st WINDOW FRAME  FROM NORTH AT EAST WALL IN THE BATHROOM  LOCATED AT APT 5, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           NORTH WALL IN THE KITCHEN  LOCATED AT APT 8, 3rd STORY, 2nd APARTMENT FROM EAST AT SOUTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           EAST WALL IN THE KITCHEN  LOCATED AT APT 8, 3rd STORY, 2nd APARTMENT FROM EAST AT SOUTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           EAST WALL IN THE BATHROOM  LOCATED AT APT 8, 3rd STORY, 2nd APARTMENT FROM EAST AT SOUTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           SOUTH WALL,         WEST WALL IN THE 1st ROOM  FROM NORTH AT EAST LOCATED AT APT 18, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           WEST WALL,         1st WALL CABINET  FROM SOUTH AT WEST WALL IN THE 2nd ROOM  FROM NORTH AT EAST LOCATED AT APT 18, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)          SOUTH WALL,         1st WINDOW FRAME  FROM NORTH AT EAST WALL IN THE 4th ROOM  FROM NORTH LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           NORTH WALL,         SOUTH WALL IN THE KITCHEN  LOCATED AT APT 5, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           BASEBOARD AT NORTH WALL,         BASEBOARD AT WEST WALL IN THE 2nd ROOM  FROM EAST AT SOUTH LOCATED AT APT 5, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)          EAST WALL IN THE 2nd ROOM  FROM NORTH AT WEST LOCATED AT APT 5, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)          NORTH WALL IN THE 2nd ROOM  FROM NORTH AT EAST LOCATED AT APT 5, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)          EAST WALL IN THE 1st BATHROOM  FROM NORTH AT EAST LOCATED AT APT 5, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2005, 2007 ADM CODE  ARRANGE AND MAKE SELF-CLOSING THE DOORS LEADING TO PUBLIC HALL  IN THE KITCHEN  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           1st WINDOW FRAME  FROM NORTH AT EAST WALL IN THE 2nd BATHROOM  FROM NORTH LOCATED AT APT 10, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)          EAST WALL,         WEST WALL IN THE PRIVATE HALLWAY  LOCATED AT APT 10, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)          CEILING IN THE BATHROOM  LOCATED AT APT 10, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016880044
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING  IN THE BATHROOM  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF MICE IN THE ENTIRE APARTMENT  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR AND VINYL TILES  IN THE KITCHEN  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE SINK BASE CABINET  IN THE KITCHEN  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS  IN THE BATHROOM  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
"SECTION  27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... APPROX 40 FEET AT CEILING, SOUTH, WEST AND NORTH WALLS  IN THE BATHROOM  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE RADIATOR SHUT OFF VALVE  IN THE 1st ROOM  FROM NORTH AT WEST LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING  IN THE 1st ROOM  FROM NORTH AT WEST LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",A,Close,1016880044
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING  IN THE 1st ROOM  FROM NORTH AT EAST LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",A,Close,1016880044
"SECTION 27-2005 ADM CODE  FIRE ESCAPE DEFECTIVE. REPLACE WITH NEW THE BROKEN, DEFECTIVE AND/OR MISSING 5TH METAL TREAD UP FROM 3RD STORY BALCONY  AT BUILDING FRONT STACK  AT FIRE ESCAPE, 3rd STORY",C,Close,1016880044
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS  IN THE KITCHEN  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS  IN THE 1st ROOM  FROM NORTH LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS   IN THE 2nd ROOM  FROM NORTH LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF AIR CONDITION UNIT AT FIRE ESCAPE WINDOW  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
"SECTION 27-2005, 2007 ADM CODE  REMOVE THE ILLEGAL FASTENING KEY OPERATED LOCK INSTALLED ON DOOR LEADING TO ROOM WITH FIRE ESCAPE  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD BOTTOM SHELVE AT SINK CABINET  IN THE KITCHEN  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE SHUT OFF VALVE AT RADIATOR  IN THE 1st ROOM  FROM NORTH AT WEST LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE THE WOOD FLOOR UNDER SINK CABINET  IN THE KITCHEN  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT  ALL PEELING PAINT SURFACES IN  THE 1st ROOM  FROM NORTH AT WEST,  THE KITCHEN ,  THE BATHROOM  ,  THE 1st ROOM  FROM NORTH AT EAST  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",A,Close,1016880044
"SECTION  27-2046.1 HMC: POST A PROPER NOTICE OF CARBON MONOXIDE DETECTING DEVICE REQUIREMENTS, IN A FORM APPROVED BY THE COMMISSIONER, IN A COMMON AREA OF A CLASS A MULTIPLE DWELLING NEAR INSPECTION CERTIFICATE OR PROVIDE NOTICE TO TENANTS IN A PRIVATE DWELLING.  AT PUBLIC HALL, 1st STORY",A,Close,1016880044
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT  LOCATED AT APT 12, 4th STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016880044
SECTION 27-2048 ADM CODE  PAINT OR POST A SIGN INDICATING FLOORS AT ALL STY'S  AT PUBLIC HALL,A,Close,1016880044
SECTION 27-2005 ADM CODE  REFIT THE BULKHEAD DOORS AT NORTH AND SOUTH TO ROOF,A,Close,1016880044
"SECTION 27-2005, 2007 ADM CODE  ARRANGE AND MAKE SELF-CLOSING THE DOORS THE BULKHEAD DOORS AT NORTH AND SOUTH TO ROOF",B,Close,1016880044
SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE NORTH WALL WITH FIRE RETARDING MATERIALS AT STAIR LANDING TO BULKHEAD,B,Close,1016880044
"SECTION 27-2005, 2007 ADM CODE  AND DEPT. RULES AND REGULATIONS. REMOVE THE ENCUMBRANCE OBSTRUCTING EGRESS FROM FIRE ESCAPES HOUSEHOLD ITEMS(CHRISTMAS LIGHT,FLOWER POT...)AT 2,4 & 6 STY BALCONY,FRONT NORTH  AT FIRE ESCAPE",B,Close,1016880044
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE GAS PILOT AT GAS STOVE  IN THE KITCHEN  LOCATED AT APT 12, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016880044
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE GASKET AT REFRIGETRATOR DOORS  IN THE KITCHEN  LOCATED AT APT 12, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016880044
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE  IN THE ENTIRE APARTMENT  LOCATED AT APT 12, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016880044
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). MISSING  IN THE ENTIRE APARTMENT  LOCATED AT APT 12, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016880044
"SECTION 27-2005 ADM CODE  FIRE ESCAPE DEFECTIVE. REPLACE WITH NEW THE BROKEN, DEFECTIVE AND/OR MISSING (MISSING)EAST 1ST SUPPORT BRACKET UNDER 2ND STY BALCONY ,FRONT NORTH   AT FIRE ESCAPE",C,Close,1016880044
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR MISSING  IN THE ENTIRE APARTMENT  LOCATED AT APT 7, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016880044
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR MISSING  IN THE ENTIRE APARTMENT  LOCATED AT APT 7, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016880044
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE            CEILING IN THE BATHROOM  LOCATED AT APT 7, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016880044
"SECTION  27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... AT           CEILING,         NORTH WALL IN THE BATHROOM  LOCATED AT APT 7, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",A,Close,1016880044
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE LOWER SASH GLASS LITE  IN THE 3rd ROOM  FROM NORTH LOCATED AT APT 7, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016880044
"SECTION 27-2005, 2007 ADM CODE  REMOVE THE ILLEGAL FASTENING KEY OPERATED LOCK INSTALLED AT DOOR LEADING TO FIRE ESCAPE  IN THE 4th ROOM  FROM NORTH LOCATED AT APT 7, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016880044
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT  ALL PEELING PAINT SURFACES IN  THE BATHROOM ,  THE KITCHEN   LOCATED AT APT 7, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",A,Close,1016880044
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT CEILING  IN THE BATHROOM  LOCATED AT APT 7, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",A,Close,1016880044
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 4;         IN THE ENTIRE APARTMENT  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. MISSING WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE BATHROOM  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 13, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",C,Close,1016880044
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0;         LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 4, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016880044
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 18, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016880044
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 3; WG TO REPLACE = 0; WG TO REPAIR = 0;            IN THE ENTIRE APARTMENT  LOCATED AT APT 18, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 1;    MISSING ONE WAY SCREWS AT WINDOW GUARD              IN THE BATHROOM  LOCATED AT APT 18, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 1;         IN THE ENTIRE APARTMENT  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)          CEILING IN THE BATHROOM  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½ï¿½ï¿½11-06(B)(2)          CEILING,         NORTH WALL,         SOUTH WALL,         EAST WALL,         WEST WALL IN THE 2nd ROOM  FROM EAST AT SOUTH LOCATED AT APT 17, 6th STORY, 2nd APARTMENT FROM EAST AT SOUTH",C,Open,1016880044
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½ï¿½ï¿½11-06(B)(2)          CEILING,         NORTH WALL,         SOUTH WALL,         EAST WALL,         WEST WALL IN THE BATHROOM  LOCATED AT APT 17, 6th STORY, 2nd APARTMENT FROM EAST AT SOUTH",C,Open,1016880044
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR AND VINYL TILES  IN THE 1st ROOM  FROM EAST AT SOUTH LOCATED AT APT 17, 6th STORY, 2nd APARTMENT FROM SOUTH AT WEST",B,Open,1016880044
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR AND VINYL TILES  IN THE 2nd ROOM  FROM EAST AT SOUTH LOCATED AT APT 17, 6th STORY, 2nd APARTMENT FROM SOUTH AT WEST",B,Open,1016880044
